accuracy,precision_condition_1,recall_condition_1,f1_condition_1,medical_cost,roc_auc,true_negatives,false_positives,false_negatives,true_positives,fold,repeat,fold_in_repeat,train_condition_1_pct,validation_condition_1_pct
0.8541666666666666,0.8260869565217391,0.8636363636363636,0.8444444444444444,0.3958333333333333,0.8811188811188811,22.0,4.0,3.0,19.0,1,1,1,46.03174603174603,45.83333333333333
0.8125,0.8421052631578947,0.7272727272727273,0.7804878048780488,0.6875,0.8811188811188811,23.0,3.0,6.0,16.0,2,1,2,46.03174603174603,45.83333333333333
0.8085106382978723,0.8095238095238095,0.7727272727272727,0.7906976744186046,0.6170212765957447,0.8881818181818182,21.0,4.0,5.0,17.0,3,1,3,45.78947368421053,46.808510638297875
0.7021276595744681,0.7222222222222222,0.5909090909090909,0.65,1.0638297872340425,0.7936363636363637,20.0,5.0,9.0,13.0,4,1,4,45.78947368421053,46.808510638297875
0.8297872340425532,0.9333333333333333,0.6666666666666666,0.7777777777777778,0.7659574468085106,0.8727106227106227,25.0,1.0,7.0,14.0,5,1,5,46.31578947368421,44.680851063829785
0.8333333333333334,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.5,0.8435314685314685,22.0,4.0,4.0,18.0,6,2,1,46.03174603174603,45.83333333333333
0.8958333333333334,0.8695652173913043,0.9090909090909091,0.8888888888888888,0.2708333333333333,0.9423076923076923,23.0,3.0,2.0,20.0,7,2,2,46.03174603174603,45.83333333333333
0.8297872340425532,0.7916666666666666,0.8636363636363636,0.8260869565217391,0.425531914893617,0.8963636363636363,20.0,5.0,3.0,19.0,8,2,3,45.78947368421053,46.808510638297875
0.8085106382978723,0.8421052631578947,0.7272727272727273,0.7804878048780488,0.7021276595744681,0.8772727272727272,22.0,3.0,6.0,16.0,9,2,4,45.78947368421053,46.808510638297875
0.7872340425531915,0.7894736842105263,0.7142857142857143,0.75,0.723404255319149,0.8360805860805861,22.0,4.0,6.0,15.0,10,2,5,46.31578947368421,44.680851063829785
0.8541666666666666,0.8571428571428571,0.8181818181818182,0.8372093023255814,0.4791666666666667,0.8636363636363638,23.0,3.0,4.0,18.0,11,3,1,46.03174603174603,45.83333333333333
0.8541666666666666,0.8571428571428571,0.8181818181818182,0.8372093023255814,0.4791666666666667,0.8496503496503497,23.0,3.0,4.0,18.0,12,3,2,46.03174603174603,45.83333333333333
0.8723404255319149,0.9444444444444444,0.7727272727272727,0.85,0.5531914893617021,0.9136363636363637,24.0,1.0,5.0,17.0,13,3,3,45.78947368421053,46.808510638297875
0.851063829787234,0.8571428571428571,0.8181818181818182,0.8372093023255814,0.48936170212765956,0.9145454545454546,22.0,3.0,4.0,18.0,14,3,4,45.78947368421053,46.808510638297875
0.7659574468085106,0.7272727272727273,0.7619047619047619,0.7441860465116279,0.6595744680851063,0.8562271062271062,20.0,6.0,5.0,16.0,15,3,5,46.31578947368421,44.680851063829785
0.75,0.75,0.6818181818181818,0.7142857142857143,0.8333333333333334,0.8164335664335665,21.0,5.0,7.0,15.0,16,4,1,46.03174603174603,45.83333333333333
0.8125,0.76,0.8636363636363636,0.8085106382978723,0.4375,0.9152097902097902,20.0,6.0,3.0,19.0,17,4,2,46.03174603174603,45.83333333333333
0.8085106382978723,0.8095238095238095,0.7727272727272727,0.7906976744186046,0.6170212765957447,0.8745454545454545,21.0,4.0,5.0,17.0,18,4,3,45.78947368421053,46.808510638297875
0.851063829787234,0.8260869565217391,0.8636363636363636,0.8444444444444444,0.40425531914893614,0.9236363636363636,21.0,4.0,3.0,19.0,19,4,4,45.78947368421053,46.808510638297875
0.851063829787234,0.8888888888888888,0.7619047619047619,0.8205128205128205,0.574468085106383,0.8754578754578755,24.0,2.0,5.0,16.0,20,4,5,46.31578947368421,44.680851063829785
0.8125,0.782608695652174,0.8181818181818182,0.8,0.5208333333333334,0.9064685314685315,21.0,5.0,4.0,18.0,21,5,1,46.03174603174603,45.83333333333333
0.8125,0.782608695652174,0.8181818181818182,0.8,0.5208333333333334,0.8758741258741259,21.0,5.0,4.0,18.0,22,5,2,46.03174603174603,45.83333333333333
0.7659574468085106,0.7894736842105263,0.6818181818181818,0.7317073170731707,0.8297872340425532,0.8690909090909091,21.0,4.0,7.0,15.0,23,5,3,45.78947368421053,46.808510638297875
0.6595744680851063,0.6666666666666666,0.5454545454545454,0.6,1.1914893617021276,0.7063636363636363,19.0,6.0,10.0,12.0,24,5,4,45.78947368421053,46.808510638297875
0.9148936170212766,0.9473684210526315,0.8571428571428571,0.9,0.3404255319148936,0.9725274725274725,25.0,1.0,3.0,18.0,25,5,5,46.31578947368421,44.680851063829785
0.8125,0.8421052631578947,0.7272727272727273,0.7804878048780488,0.6875,0.8461538461538461,23.0,3.0,6.0,16.0,26,6,1,46.03174603174603,45.83333333333333
0.7708333333333334,0.7619047619047619,0.7272727272727273,0.7441860465116279,0.7291666666666666,0.854020979020979,21.0,5.0,6.0,16.0,27,6,2,46.03174603174603,45.83333333333333
0.7872340425531915,0.75,0.8181818181818182,0.782608695652174,0.5531914893617021,0.9336363636363637,19.0,6.0,4.0,18.0,28,6,3,45.78947368421053,46.808510638297875
0.8085106382978723,0.782608695652174,0.8181818181818182,0.8,0.5319148936170213,0.8136363636363636,20.0,5.0,4.0,18.0,29,6,4,45.78947368421053,46.808510638297875
0.8936170212765957,0.8636363636363636,0.9047619047619048,0.8837209302325582,0.2765957446808511,0.923076923076923,23.0,3.0,2.0,19.0,30,6,5,46.31578947368421,44.680851063829785
0.8333333333333334,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.5,0.8645104895104896,22.0,4.0,4.0,18.0,31,7,1,46.03174603174603,45.83333333333333
0.8541666666666666,0.8947368421052632,0.7727272727272727,0.8292682926829268,0.5625,0.9423076923076923,24.0,2.0,5.0,17.0,32,7,2,46.03174603174603,45.83333333333333
0.8723404255319149,1.0,0.7272727272727273,0.8421052631578947,0.6382978723404256,0.8972727272727272,25.0,0.0,6.0,16.0,33,7,3,45.78947368421053,46.808510638297875
0.7446808510638298,0.6923076923076923,0.8181818181818182,0.75,0.5957446808510638,0.8563636363636364,17.0,8.0,4.0,18.0,34,7,4,45.78947368421053,46.808510638297875
0.8297872340425532,0.8421052631578947,0.7619047619047619,0.8,0.5957446808510638,0.8983516483516483,23.0,3.0,5.0,16.0,35,7,5,46.31578947368421,44.680851063829785
0.8541666666666666,0.8571428571428571,0.8181818181818182,0.8372093023255814,0.4791666666666667,0.8706293706293706,23.0,3.0,4.0,18.0,36,8,1,46.03174603174603,45.83333333333333
0.875,0.8636363636363636,0.8636363636363636,0.8636363636363636,0.375,0.9248251748251748,23.0,3.0,3.0,19.0,37,8,2,46.03174603174603,45.83333333333333
0.851063829787234,0.8947368421052632,0.7727272727272727,0.8292682926829268,0.574468085106383,0.8736363636363638,23.0,2.0,5.0,17.0,38,8,3,45.78947368421053,46.808510638297875
0.7872340425531915,0.7727272727272727,0.7727272727272727,0.7727272727272727,0.6382978723404256,0.8318181818181818,20.0,5.0,5.0,17.0,39,8,4,45.78947368421053,46.808510638297875
0.8085106382978723,0.75,0.8571428571428571,0.8,0.44680851063829785,0.9029304029304029,20.0,6.0,3.0,18.0,40,8,5,46.31578947368421,44.680851063829785
0.8541666666666666,0.8571428571428571,0.8181818181818182,0.8372093023255814,0.4791666666666667,0.9187062937062938,23.0,3.0,4.0,18.0,41,9,1,46.03174603174603,45.83333333333333
0.75,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.75,0.8382867132867133,20.0,6.0,6.0,16.0,42,9,2,46.03174603174603,45.83333333333333
0.8297872340425532,0.7692307692307693,0.9090909090909091,0.8333333333333334,0.3404255319148936,0.9081818181818182,19.0,6.0,2.0,20.0,43,9,3,45.78947368421053,46.808510638297875
0.8085106382978723,0.8421052631578947,0.7272727272727273,0.7804878048780488,0.7021276595744681,0.8781818181818182,22.0,3.0,6.0,16.0,44,9,4,45.78947368421053,46.808510638297875
0.8936170212765957,0.9444444444444444,0.8095238095238095,0.8717948717948718,0.44680851063829785,0.9084249084249083,25.0,1.0,4.0,17.0,45,9,5,46.31578947368421,44.680851063829785
0.8541666666666666,0.8260869565217391,0.8636363636363636,0.8444444444444444,0.3958333333333333,0.9213286713286714,22.0,4.0,3.0,19.0,46,10,1,46.03174603174603,45.83333333333333
0.75,0.6923076923076923,0.8181818181818182,0.75,0.5833333333333334,0.8006993006993007,18.0,8.0,4.0,18.0,47,10,2,46.03174603174603,45.83333333333333
0.8723404255319149,0.8636363636363636,0.8636363636363636,0.8636363636363636,0.3829787234042553,0.9372727272727273,22.0,3.0,3.0,19.0,48,10,3,45.78947368421053,46.808510638297875
0.851063829787234,0.9411764705882353,0.7272727272727273,0.8205128205128205,0.6595744680851063,0.85,24.0,1.0,6.0,16.0,49,10,4,45.78947368421053,46.808510638297875
0.7872340425531915,0.8666666666666667,0.6190476190476191,0.7222222222222222,0.8936170212765957,0.804945054945055,24.0,2.0,8.0,13.0,50,10,5,46.31578947368421,44.680851063829785
0.8333333333333334,0.85,0.7727272727272727,0.8095238095238095,0.5833333333333334,0.840034965034965,23.0,3.0,5.0,17.0,51,11,1,46.03174603174603,45.83333333333333
0.8125,0.8421052631578947,0.7272727272727273,0.7804878048780488,0.6875,0.8758741258741259,23.0,3.0,6.0,16.0,52,11,2,46.03174603174603,45.83333333333333
0.8936170212765957,0.9047619047619048,0.8636363636363636,0.8837209302325582,0.3617021276595745,0.9654545454545455,23.0,2.0,3.0,19.0,53,11,3,45.78947368421053,46.808510638297875
0.8085106382978723,0.782608695652174,0.8181818181818182,0.8,0.5319148936170213,0.8536363636363636,20.0,5.0,4.0,18.0,54,11,4,45.78947368421053,46.808510638297875
0.7659574468085106,0.75,0.7142857142857143,0.7317073170731707,0.7446808510638298,0.8836996336996337,21.0,5.0,6.0,15.0,55,11,5,46.31578947368421,44.680851063829785
0.7708333333333334,0.7619047619047619,0.7272727272727273,0.7441860465116279,0.7291666666666666,0.8444055944055944,21.0,5.0,6.0,16.0,56,12,1,46.03174603174603,45.83333333333333
0.8333333333333334,0.9375,0.6818181818181818,0.7894736842105263,0.75,0.8916083916083917,25.0,1.0,7.0,15.0,57,12,2,46.03174603174603,45.83333333333333
0.8297872340425532,0.7692307692307693,0.9090909090909091,0.8333333333333334,0.3404255319148936,0.9027272727272727,19.0,6.0,2.0,20.0,58,12,3,45.78947368421053,46.808510638297875
0.7872340425531915,0.8,0.7272727272727273,0.7619047619047619,0.723404255319149,0.8772727272727272,21.0,4.0,6.0,16.0,59,12,4,45.78947368421053,46.808510638297875
0.7872340425531915,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.6382978723404256,0.891025641025641,21.0,5.0,5.0,16.0,60,12,5,46.31578947368421,44.680851063829785
